,w1,w2,w3,w4,w5,tglp5,nu5,tglp4,nu4,tglp3,nu3,tglp2,nu2,mean_tglp2,mean_tglp_per_unique2,mean_tglp3,mean_tglp_per_unique3,mean_tglp4,mean_tglp_per_unique4,mean_tglp5,mean_tglp_per_unique5
100,shade,crony,built,kopek,maxim,2.1667386609071273,19,1.8976241900647948,17,1.5572354211663069,15,1.1079913606911447,10,0.5539956803455723,0.11079913606911447,0.5190784737221023,0.10381569474442046,0.4744060475161987,0.11162495235675263,0.43334773218142547,0.1140388768898488
101,coaly,shine,trump,faded,bewig,2.1546436285097195,20,1.878185745140389,17,1.4673866090712744,15,1.1628509719222464,10,0.5814254859611232,0.11628509719222464,0.4891288696904248,0.09782577393808496,0.46954643628509724,0.11048151442002288,0.4309287257019439,0.10773218142548598
102,space,briny,moult,hewgh,faded,2.1732181425485964,20,1.7624190064794818,18,1.5239740820734342,15,1.106695464362851,10,0.5533477321814255,0.1106695464362851,0.5079913606911447,0.10159827213822895,0.44060475161987045,0.09791216702663788,0.43464362850971927,0.10866090712742982
103,shame,crony,built,faded,gopak,2.28207343412527,20,1.9676025917926567,17,1.5568034557235422,15,1.10755939524838,10,0.55377969762419,0.110755939524838,0.5189344852411807,0.10378689704823614,0.4919006479481642,0.11574132892897981,0.456414686825054,0.1141036717062635
104,slant,corey,guimp,bandh,jeffs,1.945572354211663,20,1.7909287257019437,18,1.4349892008639307,15,1.1365010799136068,10,0.5682505399568034,0.11365010799136069,0.4783297336213102,0.09566594672426204,0.44773218142548593,0.09949604031677466,0.3891144708423326,0.09727861771058315
105,sooky,crane,built,whump,faded,2.2431965442764583,20,1.8323974082073435,18,1.6095032397408209,14,1.160259179265659,9,0.5801295896328295,0.12891768658507322,0.536501079913607,0.11496451712434434,0.4580993520518359,0.10179985601151909,0.4486393088552917,0.11215982721382292
106,satay,crine,bough,dwalm,pukka,1.9879049676025922,20,1.7896328293736505,18,1.501943844492441,14,1.1425485961123112,9,0.5712742980561556,0.12694984401247902,0.5006479481641469,0.1072817031780315,0.44740820734341263,0.09942404607631392,0.39758099352051846,0.09939524838012961
107,sally,crine,fouth,bided,kempt,2.1663066954643626,19,1.8958963282937367,16,1.5131749460043198,14,1.1425485961123112,9,0.5712742980561556,0.12694984401247902,0.5043916486681066,0.10808392471459427,0.47397408207343417,0.11849352051835854,0.4332613390928725,0.1140161418665454
108,paise,crony,thumb,fjeld,gowks,1.8164146868250537,22,1.5956803455723538,19,1.3386609071274296,15,1.1066954643628508,10,0.5533477321814254,0.11066954643628509,0.44622030237580984,0.08924406047516197,0.39892008639308846,0.08398317608275546,0.3632829373650107,0.08256430394659335
109,slipe,crony,ghaut,boded,kamik,2.1952483801295894,19,1.9118790496760258,17,1.4958963282937363,15,1.1066954643628508,10,0.5533477321814254,0.11066954643628509,0.4986321094312454,0.09972642188624908,0.47796976241900646,0.11246347351035446,0.4390496760259179,0.11553938842787313
110,setae,crony,build,whump,gaffs,1.9425485961123112,20,1.720086393088553,18,1.4971922246220304,14,1.1062634989200864,9,0.5531317494600432,0.12291816654667626,0.4990640748740101,0.10694230175871645,0.43002159827213826,0.09556035517158629,0.38850971922246225,0.09712742980561556
111,shier,coaly,bundt,gamme,pluff,2.149892008639309,19,1.9041036717062638,17,1.4842332613390932,15,1.1300215982721382,10,0.5650107991360691,0.11300215982721382,0.4947444204463644,0.09894888408927288,0.47602591792656596,0.11200609833566258,0.42997840172786184,0.11315221098101627
112,sayne,doilt,brugh,clack,femmy,2.176241900647948,19,1.7999999999999998,17,1.3805615550755939,15,1.0263498920086394,10,0.5131749460043197,0.10263498920086393,0.46018718502519795,0.0920374370050396,0.44999999999999996,0.10588235294117646,0.43524838012958955,0.11453904740252357
113,swale,crony,bight,fumed,qapik,2.054427645788337,22,1.7710583153347732,19,1.4172786177105832,15,1.1049676025917925,10,0.5524838012958962,0.11049676025917925,0.47242620590352774,0.09448524118070555,0.4427645788336933,0.09321359554393543,0.4108855291576674,0.09338307480856077
114,slive,crony,ghaut,boded,kamik,2.193520518358531,19,1.9101511879049675,17,1.494168466522678,15,1.1049676025917925,10,0.5524838012958962,0.11049676025917925,0.49805615550755933,0.09961123110151186,0.4775377969762419,0.11236183458264515,0.4387041036717062,0.11544844833465953
115,sabre,doily,chunk,tempt,graff,2.0699784017278615,20,1.7460043196544277,18,1.4198704103671707,15,1.0734341252699784,10,0.5367170626349892,0.10734341252699783,0.4732901367890569,0.09465802735781138,0.4365010799136069,0.09700023998080154,0.4139956803455723,0.10349892008639308
116,shily,crane,doubt,kamik,wigga,2.012958963282938,19,1.800431965442765,17,1.5170626349892011,15,1.1576673866090714,10,0.5788336933045357,0.11576673866090714,0.5056875449964003,0.10113750899928008,0.45010799136069124,0.10590776267310383,0.4025917926565876,0.10594520859383885
117,brise,coaly,thunk,faded,gemma,2.101511879049676,19,1.8639308855291576,17,1.453131749460043,15,1.1278617710583152,10,0.5639308855291576,0.11278617710583153,0.48437724982001434,0.09687544996400287,0.4659827213822894,0.10964299326642103,0.42030237580993524,0.11060588837103558
118,trace,soily,bundh,kamik,pluff,2.015982721382289,19,1.770194384449244,17,1.4868250539956804,15,1.1818574514038878,10,0.5909287257019439,0.11818574514038878,0.49560835133189346,0.09912167026637869,0.442548596112311,0.10412908143819083,0.40319654427645785,0.10610435375696259
119,scale,briny,fouth,paged,muzak,2.1330453563714897,21,1.8825053995680345,18,1.4725701943844491,15,1.1019438444924405,10,0.5509719222462203,0.11019438444924405,0.49085673146148306,0.09817134629229661,0.47062634989200863,0.10458363330933525,0.4266090712742979,0.10157358839864236
120,spine,coaly,brugh,fated,muzak,2.1580993520518352,21,1.9075593952483798,18,1.4812095032397405,15,1.126997840172786,10,0.563498920086393,0.1126997840172786,0.4937365010799135,0.0987473002159827,0.47688984881209495,0.10597552195824332,0.43161987041036703,0.10276663581199215
121,coney,slart,guimp,bedad,whelk,2.038012958963283,20,1.744708423326134,17,1.4116630669546435,15,1.1131749460043197,10,0.5565874730021598,0.11131749460043197,0.47055435565154785,0.09411087113030957,0.4361771058315335,0.10262990725447847,0.4076025917926566,0.10190064794816416
122,beare,soily,chunk,tapet,fremd,2.3261339092872575,19,1.9952483801295897,16,1.5278617710583156,14,1.1814254859611233,9,0.5907127429805616,0.1312694984401248,0.5092872570194386,0.10913298364702254,0.49881209503239743,0.12470302375809936,0.4652267818574515,0.12242810048880302
123,laree,shiny,compt,debug,quaff,1.9740820734341251,20,1.724838012958963,18,1.4946004319654427,14,1.1313174946004318,9,0.5656587473002159,0.12570194384449243,0.4982001439884809,0.10675717371181734,0.4312095032397408,0.09582433405327573,0.39481641468682505,0.09870410367170626
124,sujee,coaly,print,hewgh,madid,2.1732181425485964,19,1.844060475161987,17,1.6056155507559393,14,1.1261339092872569,9,0.5630669546436284,0.1251259899208063,0.5352051835853131,0.11468682505399566,0.4610151187904967,0.10847414559776393,0.43464362850971927,0.11437990223939981
125,spate,crony,build,hewgh,kamik,2.0151187904967602,20,1.7317494600431966,18,1.493304535637149,15,1.102375809935205,10,0.5511879049676025,0.1102375809935205,0.49776817854571637,0.09955363570914327,0.43293736501079916,0.09620830333573314,0.40302375809935204,0.10075593952483801
126,shake,crony,built,faded,plump,2.2349892008639314,19,1.961987041036717,17,1.5511879049676025,15,1.1019438444924405,10,0.5509719222462203,0.11019438444924405,0.5170626349892008,0.10341252699784016,0.49049676025917927,0.11541100241392453,0.44699784017278626,0.11763101057178586
127,stile,crony,faugh,boded,kempt,2.142116630669546,20,1.87170626349892,17,1.4557235421166306,15,1.1015118790496758,10,0.5507559395248379,0.11015118790496758,0.4852411807055435,0.0970482361411087,0.46792656587473,0.11010036844111294,0.4284233261339092,0.1071058315334773
128,doree,slaty,chink,frump,bewig,2.1196544276457883,21,1.8431965442764575,18,1.5442764578833692,14,1.1542116630669546,9,0.5771058315334773,0.12824574034077274,0.5147588192944564,0.11030546127738351,0.4607991360691144,0.10239980801535875,0.42393088552915764,0.10093592512598992
129,maare,soily,bundt,chowk,gruff,2.1092872570194388,20,1.8466522678185748,18,1.53390928725702,14,1.179697624190065,9,0.5898488120950325,0.1310775137988961,0.51130309575234,0.10956494908978713,0.4616630669546437,0.1025917926565875,0.42185745140388775,0.10546436285097194
130,looey,saint,brugh,clack,fjeld,2.1814254859611233,19,1.9244060475161988,16,1.5049676025917929,14,1.1507559395248381,9,0.5753779697624191,0.12786177105831534,0.5016558675305977,0.10749768589941378,0.4811015118790497,0.12027537796976243,0.43628509719222464,0.11481186768216438
131,sware,bliny,chout,faded,gopak,2.193952483801296,20,1.8794816414686826,17,1.468682505399568,15,1.070842332613391,10,0.5354211663066955,0.10708423326133909,0.4895608351331893,0.09791216702663787,0.46987041036717064,0.11055774361580485,0.43879049676025916,0.10969762419006479
132,tease,crony,build,whump,skegg,2.0038876889848813,20,1.7144708423326134,18,1.4915766738660907,14,1.1006479481641467,9,0.5503239740820733,0.12229421646268296,0.4971922246220302,0.10654119099043505,0.42861771058315334,0.09524838012958964,0.4007775377969763,0.10019438444924407
133,stone,clary,guimp,vozhd,wauff,1.8565874730021596,21,1.5917926565874727,19,1.3848812095032395,15,1.0863930885529156,10,0.5431965442764578,0.10863930885529156,0.46162706983441315,0.09232541396688262,0.3979481641468682,0.08377856087302488,0.37131749460043195,0.08840892728581713
134,suete,coaly,brink,whomp,faded,2.2241900647948163,20,1.8133909287257015,18,1.5563714902807773,14,1.123974082073434,9,0.561987041036717,0.12488600911927045,0.5187904967602591,0.11116939216291266,0.4533477321814254,0.1007439404847612,0.44483801295896325,0.11120950323974081
135,boose,clary,quint,whump,faded,2.1123110151187907,20,1.701511879049676,18,1.4786177105831533,14,1.0855291576673864,9,0.5427645788336932,0.12061435085193183,0.4928725701943844,0.10561555075593952,0.425377969762419,0.094528437724982,0.42246220302375814,0.10561555075593954
136,shape,crony,built,faded,gemma,2.1974082073434125,19,1.959827213822894,17,1.5490280777537795,15,1.0997840172786175,10,0.5498920086393088,0.10997840172786175,0.5163426925845932,0.10326853851691863,0.4899568034557235,0.11528395375428789,0.4394816414686825,0.11565306354439013
137,ranee,soily,butch,gramp,fjord,2.139524838012959,20,1.8578833693304535,17,1.5066954643628512,14,1.1779697624190066,9,0.5889848812095033,0.1308855291576674,0.5022318214542837,0.10762110459734651,0.4644708423326134,0.10928725701943844,0.4279049676025918,0.10697624190064794
138,scare,bliny,fouth,paged,muzak,2.100215982721382,21,1.8496760259179263,18,1.4397408207343412,15,1.0691144708423326,10,0.5345572354211663,0.10691144708423325,0.4799136069114471,0.09598272138228942,0.4624190064794816,0.10275977921766258,0.4200431965442764,0.10001028489149438
139,toise,clary,bundh,frump,skegg,1.977969762419006,20,1.6885529157667383,18,1.38963282937365,15,1.0846652267818573,10,0.5423326133909286,0.10846652267818573,0.46321094312454997,0.09264218862491,0.42213822894168457,0.09380849532037434,0.3955939524838012,0.0988984881209503
140,trine,soapy,gulch,faded,bemix,2.13866090712743,20,1.8613390928725704,17,1.4505399568034558,15,1.1464362850971923,10,0.5732181425485962,0.11464362850971924,0.4835133189344853,0.09670266378689706,0.4653347732181426,0.10949053487485708,0.42773218142548597,0.10693304535637149
141,paire,sonly,butch,meved,graff,2.1352051835853123,20,1.8112311015118787,18,1.45097192224622,15,1.1222462203023758,10,0.5611231101511879,0.11222462203023757,0.4836573074154067,0.09673146148308134,0.4528077753779697,0.10062395008399326,0.42704103671706245,0.10676025917926561
142,salue,crony,whipt,boded,flamm,2.184017278617711,19,1.8583153347732182,17,1.4423326133909287,15,1.0984881209503239,10,0.5492440604751619,0.10984881209503239,0.48077753779697624,0.09615550755939524,0.46457883369330455,0.10931266675136578,0.4368034557235422,0.11494827782198479
143,daine,surly,botch,gramp,jeffs,1.966738660907127,20,1.8120950323974077,18,1.4609071274298053,15,1.0920086393088553,10,0.5460043196544276,0.10920086393088553,0.4869690424766018,0.09739380849532035,0.4530237580993519,0.10067194624430043,0.3933477321814254,0.09833693304535635
144,shave,crony,built,faded,gopak,2.272570194384449,20,1.9580993520518357,17,1.5473002159827212,15,1.0980561555075592,10,0.5490280777537796,0.10980561555075592,0.515766738660907,0.1031533477321814,0.48952483801295893,0.11518231482657858,0.4545140388768898,0.11362850971922245
145,serry,paint,could,brogh,flamm,2.1637149028077753,19,1.838012958963283,17,1.4496760259179267,14,1.0514038876889849,9,0.5257019438444924,0.11682265418766498,0.4832253419726422,0.1035482875655662,0.45950323974082075,0.10811840935078135,0.4327429805615551,0.11387973172672501
146,socle,briny,ghaut,faded,plump,2.1697624190064797,19,1.8967602591792654,17,1.485961123110151,15,1.0967602591792656,10,0.5483801295896328,0.10967602591792655,0.49532037437005033,0.09906407487401007,0.47419006479481635,0.11157413289289797,0.4339524838012959,0.11419802205297262
147,soler,paint,fudgy,whack,jembe,2.091144708423326,22,1.7580993520518358,19,1.4129589632829374,15,1.0514038876889849,10,0.5257019438444924,0.10514038876889849,0.47098632109431243,0.09419726421886249,0.43952483801295894,0.09253154484483346,0.41822894168466523,0.09505203220106027
148,pease,crony,built,vozhd,skegg,2.0431965442764586,20,1.7537796976241902,18,1.546868250539957,14,1.0976241900647947,9,0.5488120950323974,0.12195824334053275,0.5156227501799856,0.11049058932428264,0.43844492440604754,0.09743220542356612,0.4086393088552917,0.10215982721382293
149,salty,crine,bough,piped,flamm,2.179697624190065,19,1.8539956803455726,17,1.4920086393088556,15,1.132613390928726,10,0.566306695464363,0.11326133909287259,0.4973362131029519,0.09946724262059038,0.46349892008639315,0.10905856943209251,0.435939524838013,0.11472092758895079
150,crore,slaty,duing,whump,bobak,2.0514038876889846,20,1.7123110151187906,18,1.489416846652268,14,1.149892008639309,9,0.5749460043196545,0.127765778737701,0.4964722822174226,0.10638691761801913,0.42807775377969765,0.0951283897288217,0.4102807775377969,0.10257019438444923
151,slope,briny,chaft,muxed,gawks,2.052267818574514,22,1.8207343412527,19,1.500647948164147,15,1.0958963282937366,10,0.5479481641468683,0.10958963282937366,0.5002159827213823,0.10004319654427647,0.455183585313175,0.09582812322382632,0.4104535637149028,0.0932849008442961
152,stire,coaly,bundh,frump,gawks,1.9563714902807774,21,1.724838012958963,18,1.4259179265658748,15,1.120950323974082,10,0.560475161987041,0.11209503239740819,0.47530597552195825,0.09506119510439165,0.4312095032397408,0.09582433405327573,0.3912742980561555,0.0931605471562275
153,shoer,gaily,bundt,crack,pouff,2.1593952483801293,19,1.8799136069114468,17,1.4319654427645787,15,1.077753779697624,10,0.538876889848812,0.1077753779697624,0.4773218142548596,0.09546436285097191,0.4699784017278617,0.11058315334773217,0.43187904967602586,0.11365238149369102
154,since,praty,bough,fjeld,kamik,1.9805615550755942,21,1.6971922246220303,19,1.4401727861771059,15,1.0807775377969764,10,0.5403887688984882,0.10807775377969764,0.48005759539236864,0.09601151907847373,0.4242980561555076,0.08932590655905423,0.39611231101511885,0.09431245500359972
155,swine,coaly,brugh,dempt,viffs,1.9308855291576674,21,1.783585313174946,19,1.473866090712743,15,1.1196544276457883,10,0.5598272138228941,0.11196544276457883,0.49128869690424765,0.09825773938084953,0.4458963282937365,0.093872911219734,0.3861771058315335,0.09194692995988893
156,poise,clary,bundt,hewgh,skoff,1.968466522678186,20,1.6742980561555076,18,1.43585313174946,15,1.0816414686825053,10,0.5408207343412527,0.10816414686825053,0.47861771058315333,0.09572354211663067,0.4185745140388769,0.09301655867530598,0.39369330453563717,0.09842332613390929
157,sorel,paint,fudgy,whack,jembe,2.0889848812095035,22,1.755939524838013,19,1.4107991360691146,15,1.049244060475162,10,0.524622030237581,0.10492440604751621,0.47026637868970483,0.09405327573794096,0.43898488120950324,0.09241786972831648,0.4177969762419007,0.09495385823679561
158,raine,slopy,butch,domed,graff,2.118358531317494,19,1.7943844492440604,17,1.411231101511879,15,1.0825053995680345,10,0.5412526997840172,0.10825053995680345,0.47041036717062634,0.09408207343412527,0.4485961123110151,0.1055520264261212,0.4236717062634988,0.11149255427986811
159,slove,briny,chapt,fumed,gawks,2.0907127429805614,22,1.8591792656587474,19,1.5053995680345573,15,1.0941684665226783,10,0.5470842332613391,0.10941684665226784,0.5017998560115191,0.10035997120230382,0.46479481641468684,0.0978515402978288,0.4181425485961123,0.09503239740820733
160,boite,saury,clank,whomp,gived,2.1727861771058317,21,1.8263498920086392,18,1.569330453563715,14,1.1369330453563715,10,0.5684665226781858,0.11369330453563715,0.5231101511879049,0.11209503239740821,0.4565874730021598,0.10146388288936885,0.4345572354211663,0.10346600843361103
161,fease,crony,built,whump,gaged,2.1654427645788337,20,1.7671706263498919,18,1.5442764578833692,14,1.0950323974082072,9,0.5475161987041036,0.12167026637868969,0.5147588192944564,0.11030546127738351,0.44179265658747296,0.09817614590832732,0.43308855291576676,0.10827213822894169
162,toile,saury,chank,bided,gemma,2.1645788336933047,18,1.926997840172786,16,1.5442764578833692,14,1.1365010799136068,10,0.5682505399568034,0.11365010799136069,0.5147588192944564,0.11030546127738351,0.4817494600431965,0.12043736501079913,0.43291576673866095,0.12025437964962804
