w,in_wordle,in_wordle_curated,freq
woody,True,True,3186683.0
blurb,True,True,170236.0
grief,True,True,14892037.0
disco,True,True,837324.0
where,True,True,671644491.0
sassy,True,True,225239.0
beach,True,True,24580676.0
sauna,True,True,570969.0
comic,True,True,8946954.0
clued,True,True,
creep,True,True,4904581.0
caste,True,True,10986558.0
graze,True,True,1123316.0
snuff,True,True,1574880.0
frock,True,True,1290486.0
gonad,True,True,361360.0
drunk,True,True,10674095.0
prong,True,True,512043.0
lurid,True,True,1058317.0
steel,True,True,49352821.0
halve,True,True,247744.0
buyer,True,True,12188853.0
vinyl,True,True,2278854.0
utile,True,True,400888.0
smell,True,True,15038918.0
adage,True,True,891027.0
worry,True,True,18046137.0
tasty,True,True,1116946.0
local,True,True,188970118.0
trade,True,True,157534593.0
finch,True,True,1825541.0
ashen,True,True,493137.0
modal,True,True,3244548.0
gaunt,True,True,1914638.0
clove,True,True,969130.0
enact,True,True,2744624.0
adorn,True,True,1776238.0
roast,True,True,3085642.0
speck,True,True,1326676.0
sheik,True,True,621714.0
missy,True,True,605064.0
grunt,True,True,875034.0
snoop,True,True,193931.0
party,True,True,203139462.0
touch,True,True,42288164.0
mafia,True,True,1412328.0
emcee,True,True,
array,True,True,17850251.0
south,True,True,194907298.0
vapid,True,True,280745.0
jelly,True,True,2914557.0
skulk,True,True,100281.0
angst,True,True,514574.0
tubal,True,True,884735.0
lower,True,True,145218962.0
crest,True,True,6759353.0
sweat,True,True,8278966.0
cyber,True,True,648486.0
adore,True,True,1686074.0
tardy,True,True,972347.0
swami,True,True,1977252.0
notch,True,True,3163284.0
groom,True,True,3313982.0
roach,True,True,1114271.0
hitch,True,True,1524072.0
young,True,True,233692423.0
align,True,True,2289378.0
ready,True,True,79609735.0
frond,True,True,397288.0
strap,True,True,2451635.0
puree,True,True,674613.0
realm,True,True,17783898.0
venue,True,True,2224307.0
swarm,True,True,2281334.0
offer,True,True,68537056.0
seven,True,True,86326705.0
dryer,True,True,1271770.0
diary,True,True,14270714.0
dryly,True,True,860710.0
drank,True,True,7981023.0
acrid,True,True,840485.0
heady,True,True,1047699.0
theta,True,True,1431653.0
junto,True,True,363156.0
pixie,True,True,167146.0
quoth,True,True,918753.0
bonus,True,True,5065922.0
shalt,True,True,4991868.0
penne,True,True,127475.0
amend,True,True,4291910.0
datum,True,True,1963796.0
build,True,True,45266402.0
piano,True,True,13786658.0
shelf,True,True,8852714.0
lodge,True,True,12456493.0
suing,True,True,881409.0
rearm,True,True,122133.0
coral,True,True,5703555.0
ramen,True,True,
worth,True,True,61649677.0
psalm,True,True,5938057.0
infer,True,True,5467259.0
overt,True,True,5377059.0
mayor,True,True,17099215.0
ovoid,True,True,663276.0
glide,True,True,2109716.0
usage,True,True,16586506.0
poise,True,True,1325612.0
randy,True,True,1830642.0
chuck,True,True,2978119.0
prank,True,True,445371.0
fishy,True,True,374416.0
tooth,True,True,11104142.0
ether,True,True,7577241.0
drove,True,True,20910390.0
idler,True,True,561410.0
swath,True,True,409683.0
stint,True,True,1004579.0
while,True,True,483440546.0
begat,True,True,411589.0
apply,True,True,58019012.0
slang,True,True,2054777.0
tarot,True,True,491341.0
radar,True,True,5807722.0
credo,True,True,1016619.0
aware,True,True,51535555.0
canon,True,True,9970598.0
shift,True,True,34815041.0
timer,True,True,2166117.0
bylaw,True,True,262120.0
serum,True,True,17322599.0
three,True,True,487787199.0
steak,True,True,2266399.0
iliac,True,True,2130106.0
shirk,True,True,548514.0
blunt,True,True,4887214.0
puppy,True,True,2234585.0
penal,True,True,5782635.0
joist,True,True,405593.0
bunny,True,True,1123206.0
shape,True,True,59292802.0
beget,True,True,786795.0
wheel,True,True,20912342.0
adept,True,True,2118817.0
stunt,True,True,1004976.0
stole,True,True,4702201.0
topaz,True,True,532746.0
chore,True,True,920369.0
fluke,True,True,536141.0
afoot,True,True,937045.0
bloat,True,True,156049.0
bully,True,True,1848248.0
dense,True,True,12484014.0
caper,True,True,353677.0
sneer,True,True,1252333.0
boxer,True,True,1658134.0
jumbo,True,True,707549.0
lunge,True,True,502718.0
space,True,True,127941942.0
avail,True,True,6142221.0
short,True,True,176858591.0
slurp,True,True,
loyal,True,True,11250383.0
flirt,True,True,677002.0
pizza,True,True,2486593.0
conch,True,True,710188.0
tempo,True,True,3848813.0
droop,True,True,654187.0
plate,True,True,53932896.0
bible,True,True,34828174.0
plunk,True,True,
afoul,True,True,314198.0
savoy,True,True,2317780.0
steep,True,True,11180990.0
agile,True,True,1166639.0
stake,True,True,9919123.0
dwell,True,True,8147371.0
knave,True,True,807689.0
beard,True,True,8236096.0
arose,True,True,19167926.0
motif,True,True,4949929.0
smash,True,True,1655337.0
broil,True,True,335890.0
glare,True,True,3414354.0
shove,True,True,1190985.0
baggy,True,True,591371.0
mammy,True,True,634945.0
swamp,True,True,4636328.0
along,True,True,186532177.0
rugby,True,True,1605215.0
wager,True,True,1452071.0
quack,True,True,773954.0
squat,True,True,1394274.0
snaky,True,True,112723.0
debit,True,True,2294024.0
mange,True,True,371512.0
skate,True,True,839577.0
ninth,True,True,11111649.0
joust,True,True,168893.0
tramp,True,True,2093027.0
spurn,True,True,370735.0
medal,True,True,4821758.0
micro,True,True,7724613.0
rebel,True,True,8114938.0
flank,True,True,5720228.0
learn,True,True,74450821.0
nadir,True,True,938568.0
maple,True,True,3908080.0
comfy,True,True,163209.0
remit,True,True,1306003.0
gruff,True,True,653500.0
ester,True,True,2347425.0
least,True,True,219366839.0
mogul,True,True,952302.0
fetch,True,True,4683692.0
cause,True,True,162187677.0
oaken,True,True,399087.0
aglow,True,True,392687.0
meaty,True,True,272699.0
gaffe,True,True,
shyly,True,True,775873.0
racer,True,True,440056.0
prowl,True,True,383220.0
thief,True,True,4923101.0
stern,True,True,11776307.0
poesy,True,True,467215.0
rocky,True,True,10595188.0
tweet,True,True,
waist,True,True,7696326.0
spire,True,True,1541773.0
grope,True,True,480009.0
havoc,True,True,2198235.0
patsy,True,True,911955.0
truly,True,True,37990392.0
forty,True,True,45401260.0
deity,True,True,8575881.0
uncle,True,True,26589113.0
swish,True,True,414664.0
giver,True,True,2104692.0
preen,True,True,119485.0
bevel,True,True,955502.0
lemur,True,True,203327.0
draft,True,True,20577344.0
slope,True,True,18799093.0
annoy,True,True,1174521.0
lingo,True,True,483138.0
bleak,True,True,3049804.0
ditty,True,True,325770.0
curly,True,True,2241053.0
cedar,True,True,4571034.0
dirge,True,True,478948.0
grown,True,True,38488707.0
horde,True,True,1319862.0
drool,True,True,161195.0
shuck,True,True,153187.0
crypt,True,True,1121866.0
cumin,True,True,480670.0
stock,True,True,81089976.0
gravy,True,True,1015855.0
locus,True,True,6182769.0
wider,True,True,20334452.0
breed,True,True,8295632.0
quite,True,True,173456485.0
chafe,True,True,426620.0
cache,True,True,3681913.0
blimp,True,True,149162.0
deign,True,True,463848.0
fiend,True,True,1024631.0
logic,True,True,32859550.0
cheap,True,True,14265871.0
elide,True,True,
rigid,True,True,15549981.0
false,True,True,46927953.0
renal,True,True,15288679.0
pence,True,True,2296184.0
rowdy,True,True,623113.0
shoot,True,True,12782071.0
blaze,True,True,2987473.0
envoy,True,True,2802633.0
posse,True,True,1122185.0
brief,True,True,46999908.0
never,True,True,367408537.0
abort,True,True,853417.0
mouse,True,True,14429821.0
mucky,True,True,
sulky,True,True,569540.0
fiery,True,True,5058505.0
media,True,True,52684956.0
trunk,True,True,12920957.0
yeast,True,True,6014488.0
clear,True,True,155451094.0
skunk,True,True,768089.0
scalp,True,True,3237199.0
bitty,True,True,100446.0
cider,True,True,1540430.0
koala,True,True,159779.0
duvet,True,True,116117.0
segue,True,True,112894.0
creme,True,True,437127.0
super,True,True,10509114.0
grill,True,True,1870172.0
after,True,True,802220137.0
owner,True,True,38006556.0
ember,True,True,374726.0
reach,True,True,63077482.0
nobly,True,True,1624704.0
empty,True,True,32665681.0
speed,True,True,57878343.0
gipsy,True,True,713497.0
recur,True,True,2288889.0
smock,True,True,507070.0
dread,True,True,7501061.0
merge,True,True,4093362.0
burst,True,True,15728657.0
kappa,True,True,2167200.0
amity,True,True,1165974.0
shaky,True,True,1636497.0
hover,True,True,1129185.0
carol,True,True,6253011.0
snort,True,True,687000.0
synod,True,True,4290328.0
faint,True,True,11272015.0
haunt,True,True,2263617.0
flour,True,True,11697169.0
chair,True,True,37536211.0
detox,True,True,123404.0
shrew,True,True,779770.0
tense,True,True,9014228.0
plied,True,True,1009734.0
quark,True,True,900961.0
burly,True,True,929742.0
novel,True,True,43656017.0
waxen,True,True,306564.0
stoic,True,True,1988427.0
jerky,True,True,674359.0
blitz,True,True,648869.0
beefy,True,True,197204.0
lyric,True,True,3846615.0
hussy,True,True,170417.0
towel,True,True,3758672.0
quilt,True,True,2238927.0
below,True,True,122666600.0
bingo,True,True,759601.0
wispy,True,True,271841.0
brash,True,True,580768.0
scone,True,True,246556.0
toast,True,True,3658272.0
easel,True,True,845517.0
saucy,True,True,502277.0
value,True,True,251727013.0
spice,True,True,2202549.0
honor,True,True,30299052.0
route,True,True,32665445.0
sharp,True,True,35123187.0
bawdy,True,True,453481.0
radii,True,True,2014749.0
skull,True,True,10011912.0
phony,True,True,877880.0
issue,True,True,103420145.0
lager,True,True,461957.0
swell,True,True,4886762.0
urine,True,True,15900768.0
gassy,True,True,
trial,True,True,58746152.0
flora,True,True,6946078.0
upper,True,True,82015080.0
latch,True,True,1610972.0
wight,True,True,1564377.0
brick,True,True,14325995.0
retry,True,True,193414.0
holly,True,True,3027758.0
decal,True,True,106703.0
grass,True,True,29107972.0
shack,True,True,1591220.0
dogma,True,True,4033290.0
mover,True,True,1637551.0
defer,True,True,2099049.0
sober,True,True,6238695.0
optic,True,True,6563821.0
crier,True,True,373091.0
vying,True,True,468785.0
nomad,True,True,774527.0
flute,True,True,3583943.0
hippo,True,True,588925.0
shark,True,True,2775758.0
drier,True,True,1487316.0
obese,True,True,1878286.0
bugle,True,True,893643.0
tawny,True,True,960390.0
chalk,True,True,4945305.0
feast,True,True,11068230.0
ruddy,True,True,1358785.0
pedal,True,True,2076100.0
scarf,True,True,2074144.0
cruel,True,True,13406017.0
bleat,True,True,162978.0
tidal,True,True,4742637.0
slush,True,True,488694.0
semen,True,True,2042675.0
windy,True,True,1675909.0
dusty,True,True,4165264.0
sally,True,True,6711063.0
igloo,True,True,216660.0
nerdy,True,True,
jewel,True,True,3218924.0
shone,True,True,5223230.0
whale,True,True,5373064.0
hymen,True,True,510957.0
abuse,True,True,28339218.0
fugue,True,True,1109624.0
elbow,True,True,7206678.0
crumb,True,True,642047.0
pansy,True,True,427825.0
welsh,True,True,7152705.0
syrup,True,True,3060217.0
terse,True,True,927233.0
suave,True,True,528195.0
gamut,True,True,1063864.0
swung,True,True,6695422.0
drake,True,True,4348085.0
freed,True,True,8562060.0
afire,True,True,457195.0
shirt,True,True,13232381.0
grout,True,True,745473.0
oddly,True,True,2826363.0
tithe,True,True,1523144.0
plaid,True,True,873833.0
dummy,True,True,2970802.0
broom,True,True,2290048.0
blind,True,True,25722674.0
torch,True,True,3768906.0
enemy,True,True,63490658.0
again,True,True,326183679.0
tying,True,True,3099266.0
pesky,True,True,216851.0
alter,True,True,16274358.0
gazer,True,True,107180.0
noble,True,True,31356734.0
ethos,True,True,2767343.0
bride,True,True,11377828.0
extol,True,True,503736.0
decor,True,True,1435051.0
hobby,True,True,2444728.0
beast,True,True,9390033.0
idiom,True,True,2698615.0
utter,True,True,10367439.0
these,True,True,1305787385.0
sixth,True,True,21718800.0
alarm,True,True,12832839.0
erase,True,True,2135412.0
elegy,True,True,1313350.0
spunk,True,True,167333.0
piper,True,True,2166410.0
scaly,True,True,825446.0
scold,True,True,757665.0
hefty,True,True,646659.0
chick,True,True,2945753.0
sooty,True,True,530286.0
canal,True,True,25331536.0
whiny,True,True,
slash,True,True,1468623.0
quake,True,True,637930.0
joint,True,True,56586193.0
swept,True,True,13057003.0
prude,True,True,183623.0
heavy,True,True,72613321.0
wield,True,True,1403645.0
femme,True,True,1397259.0
lasso,True,True,515243.0
maize,True,True,5885381.0
shale,True,True,3999511.0
screw,True,True,8506931.0
spree,True,True,633803.0
smoky,True,True,1753278.0
whiff,True,True,654884.0
scent,True,True,5165784.0
glade,True,True,692049.0
spent,True,True,59522444.0
prism,True,True,3433018.0
stoke,True,True,861021.0
riper,True,True,349351.0
orbit,True,True,9096821.0
cocoa,True,True,3692610.0
guilt,True,True,16916578.0
humus,True,True,1464942.0
shush,True,True,110868.0
table,True,True,247925745.0
smirk,True,True,454989.0
wrong,True,True,68462528.0
noisy,True,True,5062651.0
alert,True,True,9854008.0
shiny,True,True,3180381.0
elate,True,True,117396.0
resin,True,True,5556044.0
whole,True,True,264397495.0
hunch,True,True,813970.0
pixel,True,True,2639693.0
polar,True,True,9186763.0
hotel,True,True,37503472.0
sword,True,True,19823764.0
cleat,True,True,212598.0
mango,True,True,1346231.0
rumba,True,True,131500.0
puffy,True,True,618689.0
filly,True,True,304016.0
billy,True,True,9029893.0
leash,True,True,990022.0
clout,True,True,954548.0
dance,True,True,31951446.0
ovate,True,True,729585.0
facet,True,True,2504036.0
chili,True,True,1785656.0
paint,True,True,19386260.0
liner,True,True,2277146.0
curio,True,True,343131.0
salty,True,True,1258289.0
audio,True,True,7930371.0
snake,True,True,9564676.0
fable,True,True,3165434.0
cloak,True,True,5223491.0
navel,True,True,1159619.0
spurt,True,True,865047.0
pesto,True,True,217768.0
balmy,True,True,609168.0
flash,True,True,11642588.0
unwed,True,True,403728.0
early,True,True,262989441.0
churn,True,True,641460.0
weedy,True,True,406476.0
stump,True,True,2963621.0
lease,True,True,14433349.0
witty,True,True,3028230.0
wimpy,True,True,
spoof,True,True,181830.0
saner,True,True,234861.0
blend,True,True,5924257.0
salsa,True,True,679941.0
thick,True,True,37256214.0
warty,True,True,201980.0
manic,True,True,1749016.0
blare,True,True,237863.0
squib,True,True,141233.0
spoon,True,True,4376043.0
probe,True,True,8375330.0
crepe,True,True,635443.0
knack,True,True,1003769.0
force,True,True,179566043.0
debut,True,True,2089023.0
order,True,True,360669813.0
haste,True,True,6097995.0
teeth,True,True,32750428.0
agent,True,True,51554982.0
widen,True,True,1838102.0
icily,True,True,176268.0
slice,True,True,5029789.0
ingot,True,True,720727.0
clash,True,True,4447194.0
juror,True,True,1251640.0
blood,True,True,143765938.0
abode,True,True,4722776.0
throw,True,True,23746663.0
unity,True,True,38143462.0
pivot,True,True,2413917.0
slept,True,True,10796853.0
troop,True,True,4980233.0
spare,True,True,12421236.0
sewer,True,True,2946617.0
parse,True,True,677247.0
morph,True,True,411776.0
cacti,True,True,455854.0
tacky,True,True,355623.0
spool,True,True,829415.0
demon,True,True,4443741.0
moody,True,True,3168530.0
annex,True,True,3859734.0
begin,True,True,69317502.0
fuzzy,True,True,4437618.0
patch,True,True,8247858.0
water,True,True,355340324.0
lumpy,True,True,560477.0
admin,True,True,1107030.0
omega,True,True,1900986.0
limit,True,True,44392003.0
tabby,True,True,401434.0
macho,True,True,819521.0
aisle,True,True,3305523.0
skiff,True,True,586281.0
basis,True,True,123422191.0
plank,True,True,2986535.0
verge,True,True,3704339.0
botch,True,True,
crawl,True,True,2870279.0
lousy,True,True,1076579.0
slain,True,True,5754475.0
cubic,True,True,9179669.0
raise,True,True,36593271.0
wrack,True,True,195203.0
guide,True,True,49387650.0
foist,True,True,162944.0
cameo,True,True,502971.0
under,True,True,585610545.0
actor,True,True,14665285.0
revue,True,True,3827332.0
fraud,True,True,10825680.0
harpy,True,True,161426.0
scoop,True,True,1471588.0
climb,True,True,9842727.0
refer,True,True,36885043.0
olden,True,True,1322987.0
clerk,True,True,18355222.0
debar,True,True,212667.0
tally,True,True,1647275.0
ethic,True,True,4014173.0
cairn,True,True,659134.0
tulle,True,True,221271.0
ghoul,True,True,139669.0
hilly,True,True,1760561.0
crude,True,True,13126985.0
apart,True,True,48518165.0
scale,True,True,87945524.0
older,True,True,58790316.0
plain,True,True,43237703.0
sperm,True,True,5742280.0
briny,True,True,155779.0
abbot,True,True,5634545.0
rerun,True,True,280557.0
quest,True,True,10496153.0
crisp,True,True,3446830.0
bound,True,True,55126998.0
befit,True,True,150125.0
drawn,True,True,64897953.0
suite,True,True,9450772.0
itchy,True,True,367617.0
cheer,True,True,4603237.0
bagel,True,True,244177.0
guess,True,True,22824411.0
broad,True,True,51818891.0
axiom,True,True,2490803.0
chard,True,True,373049.0
caput,True,True,572381.0
leant,True,True,673915.0
harsh,True,True,10302541.0
curse,True,True,7602708.0
proud,True,True,21471334.0
swing,True,True,9980063.0
opine,True,True,157020.0
taste,True,True,36279735.0
lupus,True,True,1976102.0
gumbo,True,True,258663.0
miner,True,True,3152396.0
green,True,True,84883858.0
chasm,True,True,1648816.0
lipid,True,True,5307914.0
topic,True,True,22470990.0
armor,True,True,3981599.0
brush,True,True,13361881.0
crane,True,True,5664326.0
mural,True,True,2036103.0
abled,True,True,
habit,True,True,25165696.0
bossy,True,True,344509.0
maker,True,True,11046320.0
dusky,True,True,1700399.0
dizzy,True,True,1981179.0
lithe,True,True,624990.0
brook,True,True,5900289.0
